시간(초),strain(%),Cycle,카운터(회),저항01(Ω),저항02(Ω),저항03(Ω),저항04(Ω),저항05(Ω),저항06(Ω),저항07(Ω),저항08(Ω)
5458.2,1.170258386,119.9367158,120,44.10382,34.65162,55.90083,43.05429,36.6586,31.31747,48.73619,32.91933
5459.4,0.401695541,119.9630842,120,40.02763,30.8571,52.24897,38.58171,34.42614,28.68237,43.62497,28.46832
5460.6,0.032926831,119.9894526,120,39.35214,29.2565,49.25758,35.88026,31.55236,27.04372,40.24186,28.50731
5461.8,0.074051481,120.015821,120,37.30615,28.58068,47.80228,35.65919,30.79458,25.96325,38.08268,27.85082
5463,0.523943237,120.0421895,120,36.14817,27.62625,46.3967,32.83349,31.40049,25.12176,38.51349,27.4891
5464.2,1.370281211,120.0685579,120,35.33689,27.08636,44.82218,32.82785,31.3276,24.5691,39.81721,27.20041
5465.4,2.589887303,120.0949263,120,34.53619,26.91511,42.0085,34.04761,30.481,24.27341,35.23332,27.73827
5466.6,4.149360965,120.1212947,120,34.48416,27.02012,43.2431,34.87557,29.56637,24.6092,35.41617,27.68657
5467.8,6.00599392,120.1476631,120,35.48302,31.0952,53.62918,49.60768,30.66554,28.62709,37.83373,31.02605
5469,8.108939788,120.1740315,120,74.94966,60.81867,104.1363,96.74215,54.15945,83.75727,80.92368,77.49395
5470.2,10.40060658,120.2003999,120,141.0904,104.8492,164.251,156.5216,108.2046,175.1384,152.5472,157.9281
5471.4,12.81823392,120.2267683,120,201.1637,134.6557,206.128,191.9771,137.4092,224.0131,183.1601,201.4647
5472.6,15.29561185,120.2531367,120,230.4502,149.2202,220.393,202.5002,159.268,240.9296,205.5022,207.0284
5473.8,17.76489405,120.2795052,120,227.6599,147.6462,211.0837,195.04,150.185,230.9244,194.8318,204.4323
5475,20.15845592,120.3058736,120,219.9352,137.2582,198.624,182.2628,135.2701,206.9411,175.8845,177.3732
5476.2,22.41074657,120.332242,120,187.921,124.492,174.5158,161.1395,121.6616,176.4691,153.6285,160.5164
5477.4,24.46008399,120.3586104,120,169.9605,107.148,144.3801,135.6222,103.8989,142.5604,127.5551,130.456
5478.6,26.25034432,120.3849788,120,142.8264,92.85432,126.5391,115.4259,86.73136,117.3298,107.5237,107.1599
5479.8,27.7324989,120.4113472,120,117.6219,80.01185,105.8938,99.15435,75.53898,96.84529,95.78037,101.5448
5481,28.86595693,120.4377156,120,105.1466,68.11862,89.77151,84.61823,65.37994,79.54983,76.85341,81.41414
5482.2,29.61967714,120.464084,120,77.90538,58.18567,81.9284,74.27751,57.76018,66.4438,73.26855,68.70562
5483.4,29.9730179,120.4904524,120,68.23907,52.8181,75.99118,67.08107,53.66531,59.77923,65.92714,62.73395
5484.6,29.9163025,120.5168208,120,72.55946,50.70909,68.04282,62.85441,51.70805,55.56592,62.50224,59.2755
5485.8,29.45108415,120.5431893,121,67.78986,47.18365,60.65447,58.42668,47.94854,48.02145,60.10053,50.05992
5487,28.5901035,120.5695577,121,54.12331,42.34024,58.64383,53.07115,45.09918,45.44745,58.82115,52.22811
5488.2,27.35693965,120.5959261,121,56.41062,44.58762,62.9941,55.75655,49.06586,54.00089,64.27659,63.32674
5489.4,25.78536444,120.6222945,121,66.89154,52.90248,76.91107,69.36216,58.46888,71.09368,83.24541,82.24773
5490.6,23.91841757,120.6486629,121,87.47638,65.77908,97.20659,88.67212,74.34146,101.2364,100.6631,109.7206
5491.8,21.80722789,120.6750313,121,118.5174,84.70532,122.6942,116.433,98.1435,143.8289,131.4678,144.0668
5493,19.50961314,120.7013997,121,161.3217,111.6193,155.459,148.6375,124.7345,186.8123,167.6853,185.489
5494.2,17.08849659,120.7277681,121,201.1115,132.288,185.8097,180.614,148.1094,236.9526,204.666,216.5054
5495.4,14.61018376,120.7541365,121,244.7804,159.4977,226.5095,214.5756,174.2491,275.7185,235.853,246.5412
5496.6,12.14254658,120.780505,121,278.4221,171.5319,252.4534,233.9598,181.159,286.0382,242.5164,253.5981
5497.8,9.753164584,120.8068734,121,276.4531,168.8934,247.3329,222.1653,168.0058,249.8982,210.7871,208.9785
5499,7.50747421,120.8332418,121,226.413,144.5884,215.974,186.9411,126.413,187.1627,154.0432,140.8004
5500.2,5.466976698,120.8596102,121,160.6958,107.1077,155.9712,135.9602,80.64359,103.6948,94.18984,77.00474
5501.4,3.687553807,120.8859786,121,98.81363,74.05474,105.8101,89.91139,50.68884,53.45314,58.7695,46.587
5502.6,2.217937417,120.912347,121,51.56408,43.8511,63.20689,52.15719,39.97736,36.08946,48.51287,35.62007
5503.8,1.098374944,120.9387154,121,38.19073,34.55926,48.99907,42.43228,37.06104,31.21941,47.34711,30.88773
5505,0.359527106,120.9650838,121,34.32112,30.78903,49.21886,38.68349,35.12994,28.74243,42.81489,30.17245
5506.2,0.021628242,120.9914522,121,32.18396,29.10092,42.20116,35.72775,33.027,27.09109,40.27112,29.62842
5507.4,0.093932165,121.0178207,121,30.53497,28.68169,40.72057,33.88638,31.01208,26.04796,34.66047,29.26968
5508.6,0.574458735,121.0441891,121,29.28356,27.63003,39.12785,33.05904,31.6917,25.20857,35.74123,28.03329
5509.8,1.450048089,121.0705575,121,28.61971,27.00435,38.35925,32.53599,31.61773,24.67758,35.19901,27.22315
5511,2.696721037,121.0969259,121,28.12231,27.11334,37.85667,33.60361,30.47581,24.36972,32.32525,28.50693
5512.2,4.28033577,121.1232943,121,27.99802,27.22839,36.47104,34.52554,30.33891,24.79053,35.72362,28.88692
5513.4,6.157522877,121.1496627,121,30.36608,32.37061,51.74252,51.76914,32.60632,31.42813,40.7964,33.75883
5514.6,8.276873072,121.1760311,121,72.02502,65.1252,102.8076,101.6634,59.72549,89.97987,83.23923,87.10478
5515.8,10.58034511,121.2023995,121,141.645,108.7451,170.0713,160.6613,110.821,175.5856,151.893,164.0769
5517,13.00485532,121.2287679,121,194.8291,137.6333,206.2228,194.0009,148.448,224.8285,189.5522,208.9247
5518.2,15.48400524,121.2551363,121,224.9428,149.3761,224.8369,203.799,160.2054,248.6088,214.6593,216.1507
5519.4,17.94990003,121.2815048,121,217.7995,146.9849,208.1471,197.3251,152.976,233.0573,205.7238,205.9562
5520.6,20.33500785,121.3078732,121,202.1326,137.6333,197.0453,178.6747,139.0843,209.3863,178.3542,193.595
5521.8,22.57400934,121.3342416,121,176.0019,123.5469,170.7732,162.7198,122.0443,178.1663,154.8922,166.0487
5523,24.60558642,121.36061,121,150.6801,107.7007,144.2343,136.5313,102.84,141.8024,129.9355,132.6317
5524.2,26.37410165,121.3869784,121,127.4067,91.79543,127.0249,116.1874,87.36197,115.6052,105.2108,114.9721
5525.4,27.83112185,121.4133468,121,109.6106,78.73736,106.2697,99.40642,75.88768,95.128,101.3287,96.91657
5526.6,28.93674459,121.4397152,121,100.743,66.88884,90.20215,86.0136,64.933,78.54181,79.09096,74.0128
5527.8,29.66069089,121.4660836,121,78.94014,58.52217,79.69409,74.19262,57.72207,66.29614,70.77499,72.06261
5529,29.98313453,121.492452,121,72.64565,52.90992,74.09274,66.89826,53.43251,59.61828,63.72232,60.53521
5530.2,29.89524494,121.5188205,122,74.05514,50.68407,69.06375,62.11033,51.96149,55.28524,59.44396,54.54888
5531.4,29.39942911,121.5451889,122,67.91114,46.50757,63.54934,55.5801,48.07291,47.75862,52.77701,48.7439
5532.6,28.5092656,121.5715573,122,53.82475,42.08728,58.92388,51.52319,45.54241,46.48886,53.29366,50.01363
5533.8,27.24913276,121.5979257,122,56.68156,44.52745,62.86192,57.45034,50.51459,55.53051,62.05651,61.73165
5535,25.65354099,121.6242941,122,68.82263,53.07344,76.46517,70.07532,60.4074,74.31023,81.30126,76.05466
5536.2,23.76618772,121.6506625,122,91.08838,67.81143,97.26673,90.05099,76.74428,104.2641,107.8247,111.2704
5537.4,21.63876066,121.6770309,122,125.9859,88.07775,126.8868,119.7779,100.4072,147.5842,141.5786,152.4042
5538.6,19.32952223,121.7033993,122,166.9515,112.41,158.3501,151.4945,125.5171,193.222,173.264,187.5029
5539.8,16.90171404,121.7297677,122,207.0547,134.1096,198.22,186.6597,150.111,245.5995,208.2744,229.2466
5541,14.42182485,121.7561361,122,256.767,161.1984,242.0898,222.1955,174.7168,284.1489,243.0965,250.6993
5542.2,11.95776977,121.7825046,122,278.7631,175.6015,267.6056,235.3967,185.7083,301.6426,245.7674,259.8073
5543.4,9.577030244,121.808873,122,280.659,168.621,253.7199,226.0769,166.609,255.0433,209.3053,209.35
5544.6,7.34480601,121.8352414,122,221.9588,145.5449,212.8044,185.4178,128.0783,181.8154,154.4928,140.5834
5545.8,5.322229525,121.8616098,122,159.3128,106.6166,158.0368,135.4339,76.80525,100.0529,94.34917,73.11743
5547,3.564691755,121.8879782,122,96.8268,71.71017,104.6239,88.51674,49.48825,51.26521,59.30103,46.75457
5548.2,2.12032523,121.9143466,122,55.75929,42.72649,61.48456,53.09925,40.29582,35.94564,54.28491,34.79033
5549.4,1.028685861,121.940715,122,42.57883,33.9881,48.75954,41.78143,37.03804,31.17665,45.94139,30.90755
5550.6,0.319669657,121.9670834,122,38.65646,30.77977,43.9684,38.81773,34.89899,28.69999,47.50424,30.84235
5551.8,0.012693976,121.9934518,122,35.98214,29.13682,40.84871,36.44693,33.44272,27.24602,45.37331,29.75189
5553,0.116165759,122.0198203,122,34.55681,28.6576,38.87146,34.90209,32.33143,26.12757,37.95635,28.24037
5554.2,0.627251293,122.0461887,122,33.81257,27.85356,37.72582,34.18633,32.22882,25.33988,38.29942,27.20264
5555.4,1.531953814,122.0725571,122,33.53928,27.4076,38.35591,32.95851,29.96271,24.82504,37.52122,26.97284
5556.6,2.805496833,122.0989255,122,33.85123,27.28458,38.04505,32.54761,29.62725,24.5482,36.22867,27.48805
5557.8,4.413002665,122.1252939,122,33.51721,27.13249,36.79607,33.24238,29.26713,25.04252,36.78952,28.60877
5559,6.310447611,122.1516623,122,37.19662,33.88131,55.0847,53.30841,31.55386,33.88513,42.90662,35.76462
5560.2,8.445867595,122.1780307,122,81.83959,68.68266,109.1382,105.8983,61.67005,96.2594,94.39153,99.23274
5561.4,10.76078128,122.2043991,122,156.8248,110.8378,175.2425,162.283,110.4963,180.9487,154.7532,170.1379
5562.6,13.19179165,122.2307675,122,216.9449,141.9359,215.0936,205.7054,151.7146,236.6401,200.6412,210.9186
5563.8,15.67232223,122.257136,122,241.7398,153.1427,238.2538,208.5309,162.4405,255.8384,215.4033,221.4434
5565,18.13444037,122.2835044,122,233.1477,150.8161,226.3854,204.0945,153.6734,245.4896,198.4072,204.1905
5566.2,20.51071765,122.3098728,122,220.8267,140.921,202.8944,182.7648,139.9899,213.2481,189.393,186.9479
5567.4,22.73607655,122.3362412,122,197.6585,125.8035,171.7639,161.5173,121.0449,179.4952,154.4527,166.5958
5568.6,24.74957262,122.3626096,122,173.1328,107.5602,148.8729,137.4708,102.4616,145.0736,125.8146,131.1378
5569.8,26.49606358,122.388978,122,147.0484,92.6789,131.7349,113.079,86.64792,116.8558,104.1499,110.5937
5571,27.92771942,122.4153464,122,123.4959,77.58152,106.987,96.95069,74.67367,93.96545,89.43331,94.59827
5572.2,29.00533234,122.4417148,122,98.89021,67.0969,92.76515,83.22586,67.14383,79.13127,75.25133,80.85266
5573.4,29.69939047,122.4680832,122,89.3726,58.34989,80.64975,71.83914,58.58589,66.31917,72.59897,73.83296
5574.6,29.99088608,122.4944516,122,79.9573,53.4314,79.00175,64.63742,55.13533,60.01741,66.76883,63.14159
5575.8,29.87183618,122.5208201,123,74.45171,51.19358,70.67003,61.17529,52.98049,55.52193,59.35277,56.08222
5577,29.34550112,122.5471885,123,62.29659,46.34973,67.16952,54.96659,47.53143,47.76206,52.0682,52.50194
5578.2,28.42629528,122.5735569,123,54.37724,42.34008,62.51996,51.95257,46.97918,47.50807,52.64032,53.1872
5579.4,27.13939235,122.5999253,123,58.81006,45.3686,68.78834,56.05193,52.0747,57.73566,60.76041,65.35271
5580.6,25.52003589,122.6262937,123,71.69097,54.73659,82.41358,70.8997,62.87448,78.04492,85.42754,83.70105
5581.8,23.61257414,122.6526621,123,96.2144,70.02464,103.8785,91.95787,80.9082,108.3334,112.6809,114.4105
5583,21.46924551,122.6790305,123,135.0601,91.22864,134.5604,124.994,104.9814,157.4551,146.7726,154.4061
5584.2,19.14874792,122.7053989,123,181.8998,114.1061,170.5272,158.066,129.9235,203.438,178.3139,186.656
5585.4,16.7146313,122.7317673,123,219.8515,140.8599,206.4444,193.5025,158.4818,255.3896,216.4881,235.0477
5586.6,14.23355721,122.7581358,123,268.4441,163.3525,255.7509,227.0664,178.7354,309.2025,245.5057,253.7085
5587.8,11.77347318,122.7845042,123,293.6129,181.9584,264.9548,239.9586,193.9883,298.0203,245.9526,258.1277
5589,9.401751915,122.8108726,123,282.2308,173.8382,252.6407,228.0884,170.0271,253.6351,207.2177,212.923
5590.2,7.183346176,122.837241,123,227.7729,146.9519,212.2301,188.9984,125.511,183.112,150.0241,145.1541
5591.4,5.179009979,122.8636094,123,160.0736,106.4642,156.6104,134.7577,77.66063,96.94734,84.62089,70.6138
5592.6,3.443634758,122.8899778,123,98.98996,69.48643,102.5876,87.0074,49.74366,49.20069,53.41892,41.97794
5593.8,2.024746088,122.9163462,123,56.60372,41.27964,59.80517,52.8784,41.75501,35.9639,44.47623,33.99167
5595,0.961202138,122.9427146,123,43.8935,33.79881,48.10342,42.99411,39.16961,31.38726,41.44698,30.26767
5596.2,0.282129485,122.969083,123,39.1485,30.82438,44.76385,39.32609,37.42439,28.9103,36.53114,29.70217
5597.4,0.006125444,122.9954514,123,39.52558,29.02586,41.72677,36.10127,35.93564,27.39151,36.64303,27.87443
5598.6,0.140748754,123.0218199,123,38.09135,28.51646,40.31724,35.31286,30.23139,26.32899,35.73347,27.41296
5599.8,0.682312576,123.0481883,123,36.63601,27.40859,37.75439,34.71452,29.28004,25.48905,34.25193,26.64886
5601,1.61598546,123.0745567,123,35.53676,26.89171,37.22506,33.3302,28.82007,25.02845,32.17682,26.12971
5602.2,2.916197521,123.1009251,123,35.21975,27.22138,36.44388,31.8537,28.00536,24.86291,34.78262,26.32097
5603.4,4.547340709,123.1272935,123,35.12984,26.84299,36.28706,33.8016,28.03428,25.4763,35.20265,27.29002
5604.6,6.464743983,123.1536619,123,41.54765,35.76972,58.86254,57.02675,31.65165,37.30604,43.12194,39.20084
5605.8,8.615896683,123.1800303,123,92.733,70.90192,114.2341,112.3062,64.34924,103.9641,93.79689,97.85651
5607,10.94188661,123.2063987,123,165.7654,115.1186,184.246,170.2731,115.6445,186.4266,159.8299,170.5809
5608.2,13.37901341,123.2327671,123,217.6693,143.1568,223.7583,205.7823,154.5966,250.034,197.3088,212.845
5609.4,15.8605331,123.2591356,123,242.8531,156.7263,231.0163,212.3882,167.2053,261.3988,213.4554,223.0783
5610.6,18.31848594,123.285504,123,237.3714,153.9199,227.5942,206.0384,156.7574,242.9183,197.9504,207.0903
5611.8,20.68555759,123.3118724,123,224.3064,141.6028,201.2336,183.3819,140.1104,210.5964,178.5192,189.9352
5613,22.89692263,123.3382408,123,200.1775,125.345,172.1375,159.3386,120.6885,179.7226,151.781,162.2935
5614.2,24.89201986,123.3646092,123,174.1789,107.4755,153.1182,137.1759,101.3959,143.1295,125.2738,123.1199
5615.4,26.61621086,123.3909776,123,141.627,91.43341,132.7659,114.5067,88.23729,116.6244,104.3384,99.91146
5616.6,28.02227636,123.417346,123,119.4253,78.31828,109.5613,99.29997,76.91187,96.07092,87.53186,88.95406
5617.8,29.07170937,123.4437144,123,100.9698,66.76485,95.53073,83.29294,65.91932,77.98674,77.6872,77.17167
5619,29.73576976,123.4700828,123,82.39838,58.2037,81.69511,69.62902,58.55746,65.99016,71.99447,68.47176
5620.2,29.99627133,123.4964513,123,74.18285,53.70314,75.81225,63.59745,55.23026,60.12121,69.56198,59.44887
5621.4,29.84607992,123.5228197,124,68.98462,51.20921,65.76251,59.81416,52.53636,55.43605,62.58106,53.62222
5622.6,29.28930871,123.5491881,124,61.60971,46.55441,60.09532,52.45586,48.72986,47.38341,54.93236,51.56734
5623.8,28.34120563,123.5755565,124,56.34649,42.77605,58.7367,49.96316,47.5712,48.06042,55.41114,51.81645
5625,27.02773575,123.6019249,124,63.38592,46.38696,64.26962,57.99074,52.48041,58.85335,64.78182,66.32967
5626.2,25.3848702,123.6282933,124,76.4267,56.24772,83.89137,72.73201,63.76416,80.1426,85.20158,85.87522
5627.4,23.45760107,123.6546617,124,105.8097,72.02513,107.2634,97.11757,81.2637,112.9867,113.0641,113.8389
5628.6,21.29870919,123.6810301,124,138.2117,94.19291,138.9905,128.3875,106.3292,164.1554,150.0913,153.8891
5629.8,18.96731872,123.7073985,124,185.9599,118.0271,174.5023,162.3178,134.579,214.633,188.2101,194.6664
5631,16.52727791,123.7337669,124,234.6538,146.0433,215.3565,197.6358,163.341,268.9791,217.6599,236.4001
5632.2,14.04541055,123.7601354,124,280.7264,172.2295,260.4042,229.9584,188.8128,311.4384,250.7614,268.5632
5633.4,11.58968589,123.7865038,124,299.2083,185.1366,267.5404,242.7989,193.2194,308.3074,248.5517,257.7938
5634.6,9.227357265,123.8128722,124,286.0903,173.8965,256.2117,228.6931,173.9309,255.1995,210.2568,214.2326
5635.8,7.023120194,123.8392406,124,231.2842,142.4762,209.7915,191.5663,123.1342,179.2748,152.5396,139.8936
5637,5.037340668,123.865609,124,157.1356,104.0795,150.6027,131.4131,73.204,92.41441,88.2166,65.33453
5638.2,3.324401922,123.8919774,124,97.80809,66.92499,98.34191,81.62738,47.86496,47.44238,59.01954,42.17667
5639.4,1.931215079,123.9183458,124,57.73115,40.85345,59.65248,50.95114,41.05289,35.65639,49.33271,35.02154
5640.6,0.895934428,123.9447142,124,49.54636,33.77554,48.20221,42.96133,36.95364,31.31928,44.04996,32.85388
5641.8,0.246912517,123.9710826,124,41.78918,30.12309,45.12863,39.68259,33.66897,29.04084,44.77893,31.20739
5643,0.001923681,123.9974511,124,39.99238,29.17071,45.59918,36.86936,34.1231,27.64712,41.36926,29.50234
5644.2,0.167677268,124.0238195,124,38.7622,28.79741,43.63745,35.62117,33.73312,26.66308,41.40002,28.18566
5645.4,0.739633894,124.0501879,124,36.56214,27.63114,40.69994,34.11455,31.37979,25.94486,38.40738,27.95066
5646.6,1.70212976,124.0765563,124,35.5861,27.11093,39.51032,33.25053,32.02093,25.47446,37.41767,26.95981
5647.8,3.028805626,124.1029247,124,35.38508,26.76813,40.0748,32.86497,31.57004,25.30849,37.60015,27.85181
5649,4.683328696,124.1292931,124,35.60828,27.08425,41.1845,32.68619,29.93796,25.96487,37.23035,28.18873
5650.2,6.620387638,124.1556615,124,40.28193,37.68341,65.45101,59.83919,35.03865,40.08181,45.53071,42.71905
5651.4,8.786933496,124.1820299,124,92.65161,74.73674,125.4191,116.143,71.31183,117.653,102.5889,112.1385
5652.6,11.12363251,124.2083983,124,168.247,118.2847,193.1632,173.6326,121.0612,199.733,164.5442,178.8581
5653.8,13.56649104,124.2347667,124,221.1436,147.4825,230.3955,202.7471,158.3073,254.2105,199.611,219.2784
5655,16.04860813,124.2611352,124,243.4716,159.2478,237.9608,215.5578,166.5121,264.5943,214.1395,227.2779
5656.2,18.50200769,124.2875036,124,233.8497,157.1741,231.1434,201.5964,159.0867,245.0468,205.1696,215.7887
5657.4,20.85950007,124.313872,124,214.313,140.0713,198.8183,184.0287,138.6914,215.1332,197.2919,191.7142
5658.6,23.05652219,124.3402404,124,186.4362,124.8444,170.1295,159.1664,121.0669,178.9557,158.8152,160.68
5659.8,25.03290565,124.3666088,124,157.9566,107.6904,153.7207,133.1832,106.5128,141.4982,129.3294,124.8224
5661,26.73452454,124.3929772,124,129.423,92.68315,129.3179,111.1561,87.84362,116.5249,103.4732,101.707
5662.2,28.11477775,124.4193456,124,118.0767,78.64211,108.0645,96.52062,77.63095,95.21519,87.47833,90.42765
5663.4,29.13586519,124.445714,124,91.37606,66.68788,93.34408,81.05872,65.50972,77.47141,73.09358,76.44394
5664.6,29.76982301,124.4720824,124,80.35613,58.12787,85.04165,70.8842,59.13589,66.02371,66.23166,65.49817
5665.8,29.99928944,124.4984509,124,75.3537,53.44014,78.92363,66.29461,53.53085,60.35695,63.07734,57.75051
5667,29.81798022,124.5248193,125,68.00134,50.72095,71.98289,62.1695,51.87468,55.60012,58.63796,53.59543
5668.2,29.23086075,124.5511877,125,61.20306,46.15999,64.83068,55.58767,47.66269,47.38777,52.35519,46.94998
5669.4,28.25401008,124.5775561,125,56.46431,42.9627,59.40722,53.29725,46.77541,48.79604,54.18132,51.04645
5670.6,26.91418058,124.6039245,125,59.59016,47.37026,66.17508,59.75293,52.03087,60.40702,62.63804,63.8532
5671.8,25.24806528,124.6302929,125,74.00456,57.90086,83.96465,74.34601,62.83919,82.25183,83.15034,88.17058
5673,23.30129297,124.6566613,125,104.2295,73.73913,109.5374,98.52078,82.13607,116.9589,111.4043,121.3953
5674.2,21.12717863,124.6830297,125,142.9248,97.34432,141.925,130.4805,111.8851,169.6068,150.8282,164.8057
5675.4,18.78526329,124.7093981,125,186.638,122.2105,182.7113,168.1817,140.2662,219.4209,188.0239,197.9835
5676.6,16.33968344,124.7357666,125,239.8016,151.0516,223.138,205.1879,171.3002,281.1914,221.9113,244.8677
5677.8,13.85741456,124.762135,125,281.5868,177.9556,269.5522,235.2839,199.9884,312.4684,257.5547,272.8198
5679,11.40643692,124.7885034,125,309.3515,184.3015,283.4659,251.3849,196.4855,316.5585,254.434,260.5631
5680.2,9.053873821,124.8148718,125,290.938,175.9752,257.6449,235.2287,170.1641,250.8826,209.4569,212.2814
5681.4,6.864153355,124.8412402,125,229.3387,143.9561,217.6707,186.9896,122.8282,180.2939,145.1676,140.3246
5682.6,4.897243955,124.8676086,125,159.5582,102.6851,150.5498,128.4398,71.60241,88.15653,81.28932,62.71048
